--------------------------------------------------------------------
TestCaseNum: 2a
Popln_Size: 20
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: TS
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
321	77.85000000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
322	78.01000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
323	77.82500000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
324	78.01500000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
325	77.90000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
326	77.94500000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
327	77.77000000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
328	78.02500000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
329	78.01	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
330	77.93000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
331	77.85000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
332	77.87000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
333	77.905	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
334	77.91	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
335	77.96000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
336	77.81500000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
337	77.39000000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
338	77.275	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
339	77.08500000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
340	77.81000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
341	77.69000000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
342	77.92000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
343	77.84	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
344	77.775	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
345	77.68500000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
346	77.92500000000001	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
347	78.025	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
348	77.93499999999999	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
349	77.905	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
350	77.81500000000003	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
351	77.88000000000002	[-0.50446056  0.0223286  -0.82641545 -0.2491154 ]	78.6
352	78.04000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
353	77.85000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
354	77.83500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
355	77.935	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
356	77.89500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
357	77.91500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
358	77.85500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
359	77.94000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
360	77.91	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
361	77.94	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
362	78.00000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
363	77.83000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
364	77.955	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
365	77.845	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
366	77.95500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
367	77.86	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
368	77.74999999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
369	77.925	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
370	77.69500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
371	77.61000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
372	77.82000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
373	77.85500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
374	77.58500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
375	77.95500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
376	77.91000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
377	77.93	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
378	77.94500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
379	77.9	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
380	77.81999999999998	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
381	77.425	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
382	77.99000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
383	78.00500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
384	77.95000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
385	77.965	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
386	77.715	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
387	77.85000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
388	77.885	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
389	77.93000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
390	77.99499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
391	77.77000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
392	77.525	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
393	77.57000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
394	77.935	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
395	77.94000000000003	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
396	77.95500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
397	77.91499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
398	78.02000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
399	78.06	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
400	77.96000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
401	77.98499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
402	77.605	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
403	77.99	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
404	78.00500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
405	77.72000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
406	77.965	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
407	77.965	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
408	77.915	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
409	77.51000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
410	77.935	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
411	77.97	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
412	77.99000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
413	77.94500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
414	77.85	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
415	77.93	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
416	78.04	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
417	77.61000000000003	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
418	78.025	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
419	77.94500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
420	78.0	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
421	77.925	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
422	78.055	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
423	77.94500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
424	77.76500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
425	77.94500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
426	77.975	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
427	77.85	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
428	77.93500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
429	78.03	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
430	78.00000000000003	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
431	78.01500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
432	78.035	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
433	77.9	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
434	77.92000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
435	77.94000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
436	77.88000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
437	77.95000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
438	77.87500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
439	78.01	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
440	77.67500000000003	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
441	77.92	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
442	77.81500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
443	78.025	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
444	77.92500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
445	77.95500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
446	78.05	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
447	78.00500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
448	77.88500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
449	77.85499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
450	77.965	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
451	78.01500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
452	78.03	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
453	77.92000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
454	77.96000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
455	77.87	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
456	77.95000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
457	77.58500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
458	77.92500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
459	77.855	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
460	77.715	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
461	77.9	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
462	77.8	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
463	77.50500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
464	77.92999999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
465	77.945	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
466	77.78	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
467	77.96500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
468	77.84000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
469	77.805	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
470	77.86499999999998	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
471	77.99500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
472	78.01500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
473	77.69500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
474	77.325	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
475	77.88000000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
476	77.67000000000003	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
477	77.975	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
478	78.01	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
479	77.74	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
480	77.93000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
481	77.9	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
482	77.99499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
483	78.02	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
484	77.765	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
485	77.95	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
486	77.975	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
487	77.95500000000001	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
488	77.92000000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
489	77.74499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
490	77.87	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
491	77.89	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
492	77.66499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
493	77.915	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
494	77.915	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
495	78.05499999999998	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
496	78.04500000000002	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
497	77.895	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
498	77.9	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
499	78.05499999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
500	77.92999999999999	[-0.50221029  0.02224679 -0.82676945 -0.25247214]	78.7
