--------------------------------------------------------------------
TestCaseNum: 2c
Popln_Size: 500
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: TS
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
83	78.06619999999968	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
84	78.04379999999978	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
85	77.90519999999965	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
86	78.08719999999963	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
87	78.00959999999966	[-0.07060623  0.33114998 -1.03009119 -0.10398   ]	78.7
88	77.90579999999963	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
89	78.05159999999975	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
90	77.88379999999972	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
91	78.0551999999997	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
92	78.0139999999997	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
93	78.11159999999971	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
94	78.02279999999969	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
95	78.0573999999997	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
96	78.04899999999968	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
97	77.99419999999971	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
98	78.01259999999967	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
99	78.05539999999972	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
100	78.04979999999975	[-0.35232428  0.37363227 -0.84276069 -0.16131011]	78.8
