--------------------------------------------------------------------
TestCaseNum: 3b
Popln_Size: 100
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: RW
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
117	14.708999999999989	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
118	14.663999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
119	14.865999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
120	14.599999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
121	14.679999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
122	14.665999999999995	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
123	14.651	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
124	14.841999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
125	14.731999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
126	14.661000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
127	14.848999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
128	14.724000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
129	14.769000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
130	14.822000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
131	14.706000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
132	14.697000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
133	14.780000000000008	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
134	14.890000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
135	14.813999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
136	14.756000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
137	14.849000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
138	14.718	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
139	14.649	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
140	14.893999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
141	14.695999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
142	14.789000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
143	14.829000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
144	14.926000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
145	14.77	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
146	14.854000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
147	14.787	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
148	14.845999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
149	14.87	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
150	14.884999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
151	14.765999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
152	14.727999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
153	14.874999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
154	14.858999999999991	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
155	14.740999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
156	14.952999999999989	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
157	14.904999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
158	14.792999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
159	14.777999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
160	14.900999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
161	14.786999999999992	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
162	14.801999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
163	14.664999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
164	14.772999999999989	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
165	14.853999999999992	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
166	14.850999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
167	14.97499999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
168	14.691999999999984	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
169	14.892999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
170	14.888999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
171	14.715	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
172	14.915000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
173	14.884999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
174	14.863999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
175	14.890000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
176	15.085000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
177	14.89	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
178	14.932000000000006	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
179	14.935000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
180	14.928000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
181	15.082	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
182	14.811000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
183	14.91	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
184	14.906999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
185	14.99	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
186	14.987000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
187	14.985	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
188	15.003000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
189	14.882999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
190	14.883999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
191	14.951999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
192	14.879999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
193	15.084999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
194	14.848000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
195	15.152999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
196	15.027999999999993	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
197	14.895999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
198	14.993000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
199	14.859999999999989	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
200	15.084000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
201	14.927000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
202	15.03	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
203	15.107000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
204	14.879000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
205	14.755000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
206	15.066000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
207	15.033000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
208	14.931999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
209	15.052999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
210	14.891000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
211	14.985	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
212	15.305999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
213	14.936000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
214	14.962999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
215	14.973000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
216	15.062000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
217	14.860000000000005	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
218	15.180999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
219	14.905000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
220	15.023	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
221	15.039999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
222	15.164999999999994	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
223	15.053999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
224	14.966999999999995	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
225	14.954999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
226	14.968	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
227	14.983000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
228	14.987000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
229	15.074000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
230	14.904000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
231	15.015	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
232	14.896000000000004	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
233	14.941999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
234	14.95999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
235	15.178999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
236	14.946000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
237	14.904999999999996	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
238	15.068999999999999	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
239	14.782	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
240	15.034	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
241	14.999000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
242	14.961000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
243	14.878999999999998	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
244	14.995999999999995	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
245	15.004999999999997	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
246	14.95700000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
247	15.000000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
248	14.892000000000003	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
249	15.04700000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
250	14.88000000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
251	15.103000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
252	14.916000000000002	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
253	15.131000000000013	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
254	14.986000000000013	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
255	14.871000000000011	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
256	14.970000000000011	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
257	14.965000000000018	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
258	15.049000000000008	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
259	15.188000000000011	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
260	15.01100000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
261	14.964000000000013	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
262	15.10300000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
263	15.126000000000015	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
264	15.03700000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
265	15.048000000000009	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
266	15.062000000000012	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
267	14.984000000000014	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
268	14.983000000000015	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
269	15.022000000000016	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
270	15.033000000000017	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
271	15.06600000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
272	15.062000000000017	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
273	15.003000000000009	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
274	14.909000000000013	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
275	14.924000000000014	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
276	14.981000000000016	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
277	15.011000000000015	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
278	15.042000000000016	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
279	15.082000000000011	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
280	15.067000000000013	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
281	15.091000000000014	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
282	14.908000000000017	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
283	15.052000000000007	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
284	15.10100000000001	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
285	15.117000000000008	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
286	15.128000000000009	[-0.23418468  0.48541609 -0.59164237 -0.59324625]	17.9
287	15.173000000000004	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
288	15.054000000000007	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
289	15.206000000000016	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
290	15.265999999999998	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
291	15.103000000000002	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
292	15.12700000000001	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
293	15.146000000000006	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
294	15.053000000000011	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
295	15.242000000000008	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
296	15.164000000000001	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
297	15.080000000000005	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
298	15.10400000000001	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
299	15.132000000000005	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
300	15.073000000000002	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
301	15.185000000000004	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
302	15.278000000000006	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
303	15.24	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
304	15.153000000000004	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
305	15.24	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
306	15.18	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
307	15.115	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
308	15.308	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
309	15.306	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
310	15.319999999999999	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
311	15.261999999999993	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
312	15.215000000000002	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
313	15.098999999999988	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
314	15.19	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
315	15.318999999999999	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
316	15.317999999999994	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
317	15.237999999999998	[-0.22855641  0.49059993 -0.59737556 -0.59179061]	19.4
